Track_Name,Track Duration (ms),Popularity,Danceability,Energy,Loudness,Tempo,Acousticness,Speechiness,Instrumentalness,Liveness,Valence
Care,85094,44,0.541,0.817,-4.182,184.894,0.124,0.0814,0.0,0.0975,0.467
Decatur,138129,44,0.574,0.533,-7.361,138.985,0.209,0.0313,0.0,0.288,0.147
Kerosene,168530,49,0.74,0.382,-13.947,86.99,0.459,0.0936,0.57,0.197,0.34
headstrong gunner,115651,44,0.728,0.717,-6.786,128.656,0.0145,0.0894,0.214,0.294,0.484
I Love Hollywood!,184706,46,0.736,0.723,-9.024,120.962,0.00459,0.0492,0.017,0.576,0.559
FVN!,190752,51,0.731,0.725,-7.962,134.002,0.0815,0.05,0.000109,0.0328,0.641
Mine,159013,46,0.689,0.734,-6.376,124.033,0.0933,0.0316,0.00516,0.137,0.459
CALYPSO,152015,48,0.83,0.749,-4.004,119.975,0.21,0.137,0.000182,0.241,0.621
sweet tooth,148468,44,0.517,0.63,-4.996,149.959,0.00297,0.0287,0.0,0.398,0.288
real feel,142227,45,0.765,0.565,-5.488,134.944,0.0487,0.38,0.0,0.146,0.349
hearts!,91384,46,0.477,0.654,-8.788,118.798,9.45e-05,0.176,0.000359,0.382,0.34
It's Been You,193956,46,0.768,0.427,-12.46,102.034,0.138,0.0673,0.788,0.113,0.69
Stupid (Can’t run from the urge),184626,44,0.745,0.67,-4.436,136.055,0.00507,0.0563,0.000531,0.254,0.828
living proof (that it hurts),103391,44,0.53,0.694,-4.293,99.861,0.335,0.0404,0.0,0.13,0.454
SOS,142293,44,0.708,0.759,-2.849,102.969,0.228,0.16,0.0,0.116,0.734
phobie d’impulsion,115950,44,0.554,0.622,-7.46,92.135,0.0688,0.034,0.0,0.327,0.492
movinglikeazombie,116349,44,0.679,0.583,-9.304,99.234,0.0416,0.0446,0.0115,0.0934,0.335
GOD,186390,45,0.627,0.825,-6.032,138.033,0.0933,0.492,0.00232,0.594,0.556
Can't Hide,184000,44,0.61,0.69,-2.656,179.944,0.0422,0.0911,6.62e-05,0.166,0.318
king of the darkness,162000,46,0.31,0.693,-4.266,149.158,0.0619,0.0488,1.24e-05,0.111,0.0815
think abt it,144332,46,0.411,0.756,-6.826,160.075,0.0234,0.0661,0.000548,0.288,0.112
mos thoser,247917,43,0.572,0.784,-5.192,140.009,0.0194,0.219,0.0,0.0641,0.777
FVN!,187245,49,0.728,0.917,-3.82,133.997,0.0589,0.0624,0.00244,0.0487,0.54
hero,112822,44,0.344,0.656,-3.655,153.503,0.171,0.0773,0.0,0.148,0.369
Spoiled little brat,199796,44,0.504,0.829,-4.528,172.013,0.236,0.0989,1.18e-05,0.355,0.419
tell me,163532,46,0.698,0.751,-5.922,138.004,0.0164,0.0314,0.0145,0.109,0.433
teenage soldier,186067,45,0.281,0.505,-5.213,178.199,0.00126,0.0711,0.000482,0.363,0.178
800 db cloud,140183,44,0.399,0.754,-5.283,130.475,0.205,0.374,0.0,0.742,0.36
cupcakes.mp3,128158,45,0.538,0.808,-4.335,164.781,0.01,0.092,0.00743,0.283,0.36
Kismet,171808,44,0.659,0.743,-5.59,160.025,0.00647,0.326,0.0,0.0741,0.849
movies for guys,345796,43,0.282,0.603,-7.047,78.018,0.0237,0.0651,0.000252,0.492,0.27
1984,150222,44,0.665,0.746,-2.98,134.999,0.0125,0.044,0.0,0.148,0.426
Fragile,173959,47,0.538,0.437,-10.935,100.042,0.951,0.0293,0.000974,0.0961,0.45
haven,143971,44,0.646,0.574,-7.649,119.99,0.477,0.051,0.00201,0.0885,0.46
Fuk Em,115068,43,0.63,0.832,-2.961,96.018,0.0118,0.0446,0.0,0.56,0.244
CALYPSO,152015,47,0.83,0.749,-4.004,119.975,0.21,0.137,0.000182,0.241,0.621
pretending,98025,43,0.621,0.832,-2.665,119.989,0.00255,0.112,0.0,0.248,0.814
dropout,200922,43,0.752,0.274,-11.269,141.039,0.453,0.146,0.0,0.155,0.629
The Most Wanted Person In The United States,155800,43,0.764,0.713,-3.736,81.98,0.127,0.0495,0.005,0.249,0.592
Teenage Dirtbag,195750,45,0.322,0.281,-10.159,188.283,0.864,0.0873,0.0,0.193,0.377
Shake It Like A (feat. Danny Brown),197765,43,0.708,0.856,-2.642,136.171,0.0296,0.235,0.0,0.243,0.706
lose again,73509,44,0.5,0.586,-6.201,185.022,0.00471,0.0377,0.000182,0.225,0.759
re:burbank.house,94069,44,0.573,0.942,-0.652,84.932,0.0925,0.222,9.9e-06,0.806,0.849
vendetta! - sped up,91582,50,0.654,0.944,-3.207,147.308,0.207,0.223,2.01e-06,0.126,0.632
REDEYE - demo,86762,43,0.702,0.329,-8.985,155.221,0.463,0.0988,1.92e-06,0.116,0.512
VYZEE,202531,46,0.891,0.571,-5.568,129.994,0.147,0.332,0.0,0.715,0.733
Body Heat,242000,44,0.88,0.527,-8.69,115.007,0.139,0.0311,0.078,0.238,0.879
PULL UP,140143,45,0.688,0.809,-6.22,100.002,0.0438,0.109,0.363,0.404,0.35
ginger tea,177588,42,0.437,0.451,-12.991,144.494,0.196,0.0602,0.0,0.21,0.316
back n forth,129599,43,0.74,0.871,-2.678,149.993,0.0364,0.0789,0.0,0.0923,0.884
BB,166000,45,0.684,0.837,-7.497,130.019,0.00629,0.0477,0.795,0.0819,0.258
Hold onto Me,144988,46,0.695,0.697,-9.609,140.027,0.602,0.0419,0.85,0.11,0.963
SEROTONIN,169777,46,0.833,0.668,-4.364,134.986,0.226,0.086,0.000264,0.191,0.522
Therapy,138333,48,0.788,0.562,-4.027,143.991,0.182,0.0911,0.0,0.0805,0.648
Live In My Truth (feat. BC Kingdom and LIZ),244062,41,0.664,0.797,-4.418,118.005,0.02,0.0251,0.0156,0.224,0.644
naturale,75047,42,0.692,0.659,-5.13,120.12,0.2,0.0346,0.0,0.267,0.485
murder party,137975,43,0.724,0.564,-8.552,130.02,0.16,0.152,0.0,0.129,0.482
i saw it flash before me,158896,44,0.459,0.999,-1.738,144.979,0.101,0.185,0.669,0.289,0.0394
In The Party,156000,43,0.827,0.838,-6.16,134.096,0.13,0.0659,0.0,0.0928,0.672
Time,121540,46,0.688,0.816,-5.722,80.985,0.0161,0.0972,0.415,0.21,0.767
i don't forgive you,164000,49,0.348,0.493,-6.717,149.436,0.104,0.0385,0.000424,0.257,0.223
Britpop,202055,45,0.779,0.613,-5.152,134.981,0.173,0.0467,0.17,0.0565,0.856
tijuana freestyle,107264,43,0.397,0.781,-5.093,173.528,0.0371,0.15,0.288,0.638,0.662
