Track_Name,Track Duration (ms),Popularity,Danceability,Energy,Loudness,Tempo,Acousticness,Speechiness,Instrumentalness,Liveness,Valence
"Liebestraume, S541/R211 : No. 3: Nocturne in A-Flat Major",270000,57,0.343,0.0342,-25.591,60.228,0.991,0.0406,0.92,0.1,0.0378
"Suite Bergamasque, L. 75: III. Clair de lune (Andante très expressif)",279160,55,0.36,0.0249,-27.017,133.024,0.993,0.0463,0.932,0.0454,0.0396
"3 Visions: No. 2, Summerland",293520,52,0.46,0.00618,-28.121,67.12,0.994,0.0481,0.89,0.0896,0.086
Domestic Pressures,157221,57,0.201,0.133,-19.194,155.788,0.927,0.0387,0.961,0.116,0.0775
"Le Carnaval des Animaux, R. 125: 13. Le Cygne",165306,56,0.167,0.02,-31.634,129.916,0.992,0.0413,0.928,0.0714,0.0431
"Cambridge, 1963",101572,56,0.357,0.0878,-16.909,82.874,0.967,0.0392,0.98,0.102,0.654
En nacelle,165693,52,0.429,0.0234,-29.753,116.163,0.995,0.0489,0.957,0.0962,0.0751
"13 Pieces, Op. 76: No. 2. Etude",72106,58,0.327,0.23,-24.346,139.677,0.984,0.0437,0.895,0.0952,0.918
Evenstar,195600,57,0.122,0.0407,-26.194,74.418,0.96,0.0457,0.847,0.104,0.0342
"Scriabin: 24 Preludes, Op. 11: No. 21 in B-Flat Major",107000,52,0.221,0.00193,-43.209,69.843,0.992,0.0409,0.956,0.0805,0.347
"Symphony No. 25 in G Minor, K. 183: I. Allegro con brio",460026,58,0.428,0.237,-13.764,79.904,0.987,0.0351,0.896,0.0849,0.357
Spartacus: Adagio of Spartacus and Phrygia,549015,52,0.173,0.078,-22.365,129.338,0.827,0.0403,0.834,0.195,0.035
Look To The Sky,140266,55,0.482,0.114,-22.504,132.356,0.91,0.034,0.966,0.0911,0.7
Étude No. 8: Through the Window,340040,52,0.153,0.0282,-33.937,133.565,0.995,0.0446,0.896,0.0803,0.0734
"Nocturne en Mi Bémol Majeur, Op. 9 No. 2",268426,59,0.427,0.0451,-24.698,119.78,0.99,0.041,0.913,0.112,0.0707
"I Thought About Death, About Time",120000,54,0.19,0.0388,-34.654,140.96,0.994,0.0301,0.937,0.0956,0.117
Le Cygne,214986,55,0.116,0.059,-26.632,94.137,0.983,0.0446,0.913,0.152,0.0393
"Rhapsody on a Theme of Paganini, Op. 43: Variation No. 18 Andante cantabile",174653,49,0.205,0.0525,-23.841,88.316,0.98,0.0327,0.906,0.103,0.0511
"Rêverie, L. 68: Rêverie",257000,54,0.296,0.00896,-31.948,69.432,0.994,0.0394,0.91,0.0825,0.0673
"Vivaldi: The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo",142333,52,0.289,0.0983,-24.327,63.964,0.935,0.0476,0.506,0.107,0.283
An Idea,158520,52,0.294,0.00785,-29.64,70.958,0.994,0.0667,0.956,0.0929,0.173
"Pelléas et Mélisande, CD 93, Act III Scene 1: Mes longs cheveux descendent jusqu'au seuil de la tour - Live",364293,17,0.313,0.159,-19.97,88.022,0.984,0.067,0.00044,0.097,0.036
"Piano Sonata No. 14 in C-Sharp Minor, Op. 27/2 ""Moonlight Sonata"": I. Adagio sostenuto",403333,56,0.278,0.00245,-41.53,139.161,0.995,0.0497,0.881,0.114,0.293
"Pelléas et Mélisande, CD 93, Act I Scene 1: Qu'est-ce qui brille ainsi, au fond de l'eau? - Live",263573,3,0.315,0.144,-21.257,108.689,0.984,0.0524,0.00317,0.169,0.0422
"Pelléas et Mélisande, CD 93, Act I Scene 2: Voici ce qu'il écrit à son frère Pelléas - Live",190413,3,0.293,0.0206,-29.475,77.976,0.97,0.0589,0.0,0.0959,0.0383
"Pelléas et Mélisande, CD 93, Act I Scene 1: Je ne pourrai plus sortir de cette forêt - Live",250413,4,0.271,0.0706,-22.04,92.261,0.975,0.0473,0.000364,0.223,0.0398
"Pelléas et Mélisande, CD 93, Act I: Prelude - Live",116786,5,0.161,0.0633,-26.271,131.327,0.933,0.0415,0.9,0.109,0.0334
"Pelléas et Mélisande, CD 93, Act IV Scene 4: Quel est ce bruit? On ferme les portes - Live",284773,1,0.288,0.298,-15.206,87.083,0.956,0.083,0.0181,0.08,0.0503
"Pelléas et Mélisande, CD 93, Act V: Êtes-vous seul dans la chambre, grand-père? - Live",164266,1,0.348,0.0521,-22.252,103.584,0.981,0.0505,8.4e-06,0.101,0.0392
"Pelléas et Mélisande, CD 93, Act IV Scene 4: On dirait que ta voix a passé sur la mer au printemps! - Live",269160,1,0.308,0.237,-18.027,92.494,0.978,0.0584,0.0348,0.192,0.0528
"Pelléas et Mélisande, CD 93, Act IV Scene 2: Interlude - Live",266960,1,0.127,0.0675,-19.211,83.388,0.961,0.0421,0.951,0.116,0.0305
"Pelléas et Mélisande, CD 93, Act III Scene 2: Prenez garde; par ici, par ici - Live",168866,1,0.286,0.0631,-22.339,100.025,0.904,0.043,0.00169,0.181,0.0986
"Pelléas et Mélisande, CD 93, Act IV Scene 1: Où vas-tu? Il faut que je te parle ce soir - Live",177026,1,0.384,0.159,-21.535,71.19,0.978,0.0906,0.000562,0.128,0.0724
"Pelléas et Mélisande, CD 93, Act V: Ce n'est pas de cette petite blessure qu'elle peut mourir - Live",188186,1,0.274,0.0234,-26.183,129.349,0.982,0.0511,0.000104,0.231,0.0381
"Pelléas et Mélisande, CD 93, Act III Scene 4: Ah! Ah! Petite mère a allumé sa lampe - Live",262840,1,0.255,0.0929,-18.338,79.873,0.979,0.0456,0.00027,0.0841,0.0392
"Pelléas et Mélisande, CD 93, Act II Scene 3: Oui, c'est ici, nous y sommes - Live",322986,1,0.246,0.127,-21.56,168.914,0.968,0.0624,0.0179,0.112,0.04
"Pelléas et Mélisande, CD 93, Act III Scene 3: À propos de Mélisande - Live",93306,1,0.379,0.0528,-24.214,91.36,0.974,0.056,0.0,0.13,0.102
"Pelléas et Mélisande, CD 93, Act IV Scene 3: Oh! Cette pierre est lourde - Live",256972,1,0.337,0.0403,-23.471,126.863,0.976,0.0449,0.000215,0.153,0.0392
"Pelléas et Mélisande, CD 93, Act II Scene 1: Vous ne savez pas où je vous ai menée? - Live",245973,2,0.334,0.223,-17.754,136.331,0.97,0.0675,0.022,0.0866,0.0392
"Pelléas et Mélisande, CD 93, Act II Scene 2: Tiens, où est l'anneau que je t'avais donné? - Live",172520,2,0.358,0.183,-15.655,172.834,0.981,0.112,0.0,0.145,0.0905
